Datetime,Open,High,Low,Close,Adj Close,Volume,std_7,std_14,std_21,std_30,mean_7,mean_14,mean_21,mean_30,stdp7,stdp14,stdn14,stdp21,stdn21,stdp30,stdn30,min,max
2024-06-23 06:30:00,64362.9140625,64384.38671875,64353.76171875,64366.30078125,64366.30078125,0,14.300431095180912,28.44012736952038,38.36506752878492,,64357.06640625,64373.40513392857,64388.99200148809,,64342.76597515482,64401.84526129809,64344.965006559054,64427.35706901688,64350.626933959305,,,,
2024-06-23 06:45:00,64368.15234375,64368.15234375,64351.00390625,64354.7578125,64354.7578125,0,11.167646526380901,24.765597815904982,37.58987436279417,,64353.83984375,64368.46763392857,64385.20647321428,,64342.67219722362,64393.233231744474,64343.70203611267,64422.796347577074,64347.61659885149,,,,
2024-06-23 07:00:00,64354.74609375,64366.4921875,64351.65234375,64366.4921875,64366.4921875,0,10.967085371839957,19.91594346198088,33.818569150977986,,64357.146763392855,64364.67103794643,64380.83705357143,,64346.17967802101,64384.58698140841,64344.75509448445,64414.65562272241,64347.01848442045,,,,
2024-06-23 07:15:00,64363.2265625,64406.85546875,64363.2265625,64398.5859375,64398.5859375,0,15.077281658195014,17.807102172883663,33.52070747773169,40.563860757729714,64366.24609375,64363.763950892855,64380.41127232143,64387.130598958334,64351.168812091804,64381.57105306574,64345.95684871997,64413.931979799156,64346.8905648437,64427.69445971606,64346.56673820061,64321.44140625,64458.25
2024-06-23 07:30:00,64396.1640625,64396.1640625,64359.625,64359.625,64359.625,0,14.50592040415984,14.80160774449831,33.815428349766265,39.039196986890545,64366.998325892855,64361.009486607145,64379.649739583336,64388.381510416664,64352.492405488694,64375.811094351644,64346.207878862646,64413.4651679331,64345.83431123357,64427.42070740355,64349.34231342978,64321.44140625,64458.25
2024-06-23 07:45:00,64357.484375,64385.89453125,64353.20703125,64385.89453125,64385.89453125,0,15.928025439351014,16.18469392906823,33.67181054853716,36.94564607302625,64370.33091517857,64362.98353794643,64380.64081101191,64390.529947916664,64354.40288973922,64379.1682318755,64346.79884401736,64414.31262156044,64346.969000463374,64427.47559398969,64353.584301843635,64334.890625,64458.25
2024-06-23 08:00:00,64379.890625,64387.62890625,64361.296875,64361.74609375,64361.74609375,0,15.823079564016046,16.17430175747134,30.60984712381522,35.257275623943485,64370.486049107145,64363.06724330357,64376.73921130953,64387.44192708333,64354.662969543126,64379.24154506104,64346.8929415461,64407.34905843334,64346.12936418571,64422.69920270728,64352.184651459385,64334.890625,64458.25
2024-06-23 08:15:00,64364.48828125,64364.48828125,64348.0390625,64348.3828125,64348.3828125,0,17.922940989228998,16.564996386434167,25.082266731676143,34.2183305796475,64367.92633928572,64362.496372767855,64371.57886904762,64384.22278645833,64350.00339829649,64379.06136915429,64345.93137638142,64396.66113577929,64346.49660231594,64418.44111703798,64350.00445587868,64334.890625,64458.25
2024-06-23 08:30:00,64349.07421875,64351.80078125,64344.328125,64344.328125,64344.328125,3961344,19.558956742902257,16.638624186177342,22.680304393711292,34.98559868370808,64366.43638392857,64360.13811383928,64367.79055059524,64382.956640625,64346.87742718567,64376.77673802546,64343.499489653106,64390.47085498895,64345.110246201526,64417.94223930871,64347.971041941295,64334.890625,64458.25
2024-06-23 08:45:00,64343.4296875,64349.296875,64343.3671875,64347.546875,64347.546875,0,20.820071189159027,16.34765651414769,19.699451768823277,35.41155923266097,64363.72991071428,64360.43833705357,64364.357328869046,64381.206380208336,64342.90983952512,64376.78599356772,64344.090680539426,64384.05678063787,64344.657877100224,64416.617939441,64345.79482097567,64334.890625,64458.25
2024-06-23 09:00:00,64354.9765625,64395.3359375,64354.9765625,64395.3359375,64395.3359375,1958912,19.930469066445784,17.048300829750826,18.03705628951424,34.08938287463082,64363.265625,64364.755859375,64363.59784226191,64379.90911458333,64343.33515593356,64381.80416020475,64347.70755854525,64381.63489855142,64345.5607859724,64413.998497457964,64345.819731708696,64334.890625,64458.25
2024-06-23 09:15:00,64392.16796875,64393.41796875,64382.47265625,64387.0078125,64387.0078125,0,21.70507614570817,17.735892875891587,17.106049499545104,30.76294807854022,64367.177455357145,64367.087890625,64363.06547619047,64377.534375,64345.47237921144,64384.82378350089,64349.35199774911,64380.17152569002,64345.959426690926,64408.29732307854,64346.77142692146,64334.890625,64456.75
2024-06-23 09:30:00,64384.1640625,64387.26171875,64371.9375,64385.83984375,64385.83984375,29989888,21.69722473131344,18.359250617465232,17.76466958354015,30.284931180440097,64367.169642857145,64368.750279017855,64364.37890625,64376.81145833333,64345.47241812583,64387.10952963532,64350.39102840039,64382.14357583354,64346.61423666646,64407.09638951377,64346.52652715289,64334.890625,64456.75
2024-06-23 09:45:00,64384.34375,64388.23828125,64373.61328125,64377.95703125,64377.95703125,0,21.886175846133042,18.354943051884376,17.982172929055256,30.284762414383557,64369.48549107143,64369.98577008928,64365.20665922619,64376.889453125,64347.59931522529,64388.340713141166,64351.6308270374,64383.18883215525,64347.224486297135,64407.17421553938,64346.604690710614,64334.890625,64456.75
2024-06-23 10:00:00,64376.6796875,64383.21484375,64306.21875,64306.21875,64306.21875,26116608,32.0868951616798,25.076127773117797,22.078216941089988,32.872415368824555,64363.46205357143,64365.69419642857,64362.818266369046,64374.92734375,64331.37515840975,64390.77032420169,64340.61806865546,64384.896483310134,64340.74004942796,64407.799759118825,64342.05492838118,64306.21875,64456.75
2024-06-23 10:15:00,64313.21875,64338.73046875,64312.47265625,64330.44921875,64330.44921875,795136,33.84680035900823,26.68182131994094,22.89213830917998,31.16215797707098,64361.47935267857,64363.95786830357,64360.58519345238,64371.152994791664,64327.63255231956,64390.63968962352,64337.27604698363,64383.47733176156,64337.6930551432,64402.31515276874,64339.99083681459,64306.21875,64456.75
2024-06-23 10:30:00,64334.62109375,64334.62109375,64310.68359375,64310.68359375,64310.68359375,0,38.870729715642476,30.209790624992447,25.12280601929542,28.635548158052764,64356.213169642855,64359.97154017857,64359.029947916664,64366.28411458333,64317.34243992721,64390.18133080356,64329.76174955358,64384.15275393596,64333.90714189737,64394.919662741384,64337.648566425276,64306.21875,64423.8828125
2024-06-23 10:45:00,64310.2421875,64310.2421875,64274.68359375,64274.68359375,64274.68359375,65186816,44.91197470321006,35.680865897577625,30.807543352080607,31.13423428105861,64338.97712053572,64351.121372767855,64356.16294642857,64361.310807291666,64294.06514583251,64386.802238665434,64315.440506870276,64386.97048978065,64325.35540307649,64392.445041572726,64330.176573010605,64274.68359375,64419.64453125
2024-06-23 11:00:00,64271.5390625,64280.16015625,64231.26953125,64280.16015625,64280.16015625,45973504,44.015306749748135,40.25185119192564,34.995069638668376,32.50726757031958,64323.713169642855,64345.4453125,64352.62965029762,64356.661328125,64279.69786289311,64385.697163691926,64305.193461308074,64387.624719936284,64317.63458065895,64389.16859569532,64324.15406055468,64274.68359375,64411.28515625
2024-06-23 11:15:00,64278.15234375,64285.28515625,64246.66015625,64252.50390625,64252.50390625,23362560,41.423296947442864,45.398900987209615,41.135555215911864,36.04096040920488,64304.66517857143,64335.91741071428,64347.388578869046,64351.36861979167,64263.24188162399,64381.31631170149,64290.51850972707,64388.52413408496,64306.25302365313,64387.409580200874,64315.32765938246,64252.50390625,64398.5859375
2024-06-23 11:30:00,64245.38671875,64283.68359375,64245.38671875,64275.62109375,64275.62109375,9729024,26.680543345194515,47.419961042434316,43.85929280130476,37.46929931738937,64290.04575892857,64329.765625,64343.33909970238,64347.28307291667,64263.36521558338,64377.18558604243,64282.34566395757,64387.198392503684,64299.47980690108,64384.752372234056,64309.81377359928,64252.50390625,64398.5859375
2024-06-23 11:45:00,64272.9453125,64293.76953125,64259.4453125,64293.76953125,64293.76953125,0,25.823983567987845,48.01326792344935,44.806328324417905,38.649232926134296,64288.267299107145,64325.86467633928,64339.88523065476,64345.133463541664,64262.44331553916,64373.877944262735,64277.85140841583,64384.69155897918,64295.078902330344,64383.782696467795,64306.48423061553,64252.50390625,64398.5859375
2024-06-23 12:00:00,64298.46875,64311.2109375,64287.9921875,64287.9921875,64287.9921875,3471360,18.09473169600929,48.702623188228536,46.04973746428285,39.90084107307628,64282.20200892857,64321.84068080357,64336.70591517857,64342.7140625,64264.107277232564,64370.5433039918,64273.138057615346,64382.75565264285,64290.65617771429,64382.61490357308,64302.81322142693,64252.50390625,64398.5859375
2024-06-23 12:15:00,64290.53125,64307.06640625,64279.9453125,64304.125,64304.125,28918272,16.471124899702723,48.32076543385571,46.04380426915532,40.42094407595004,64281.26506696428,64318.73911830357,64333.736049107145,64340.972395833334,64264.79394206458,64367.05988373743,64270.41835286972,64379.7798533763,64287.69224483799,64381.393339909286,64300.55145175738,64252.50390625,64398.5859375
2024-06-23 12:30:00,64307.359375,64328.88671875,64304.10546875,64323.63671875,64323.63671875,5992960,22.499943534217767,43.09503647147936,43.60598132033004,39.94100433969221,64288.25837053572,64313.61774553572,64330.16703869047,64339.18216145833,64265.7584270015,64356.7127820072,64270.52270906424,64373.773020010805,64286.56105737014,64379.123165798024,64299.24115711864,64252.50390625,64398.5859375
2024-06-23 12:45:00,64329.53125,64329.53125,64314.55078125,64326.74609375,64326.74609375,5470720,26.277914886247412,37.89685265467476,43.082529090792114,39.99628656182145,64294.91350446428,64309.31333705357,64328.60137648809,64338.62890625,64268.635589578036,64347.21018970825,64271.4164843989,64371.68390557888,64285.5188473973,64378.62519281182,64298.63261968818,64252.50390625,64398.5859375
2024-06-23 13:00:00,64334.58984375,64382.8203125,64332.44921875,64332.44921875,64332.44921875,0,21.758111703184213,31.799347095183077,41.05993634252718,40.00663752345869,64306.334263392855,64305.499720982145,64326.056361607145,64338.547526041664,64284.57615168967,64337.29906807733,64273.70037388696,64367.11629794967,64284.99642526462,64378.554163565124,64298.540888518204,64252.50390625,64398.5859375
2024-06-23 13:15:00,64325.43359375,64325.43359375,64251.28125,64251.28125,64251.28125,28642816,28.411838708866412,27.300273717568455,43.27519914865066,42.92198966354436,64302.857142857145,64296.451450892855,64320.79613095238,64335.111588541666,64274.44530414828,64323.751724610425,64269.151177175285,64364.07133010103,64277.52093180373,64378.03357820521,64292.18959887812,64251.28125,64398.5859375
2024-06-23 13:30:00,64251.08984375,64288.546875,64251.08984375,64266.2421875,64266.2421875,14151168,31.604891707735128,28.273406809012343,44.355763629058444,44.375578707893254,64298.92466517857,64293.595982142855,64316.884672619046,64331.90078125,64267.31977347084,64321.86938895187,64265.32257533384,64361.2404362481,64272.52890898999,64376.27635995789,64287.52520254211,64251.28125,64398.5859375
2024-06-23 13:45:00,64269.21875,64269.21875,64246.17578125,64251.91015625,64251.91015625,29040128,36.28147482370608,28.190232998022548,46.04915954757732,46.343450704066015,64293.77008928572,64287.986049107145,64312.48381696428,64328.27578125,64257.48861446201,64316.17628210517,64259.79581610912,64358.53297651186,64266.43465741671,64374.619231954064,64281.93233054593,64251.28125,64398.5859375
2024-06-23 14:00:00,64256.75390625,64269.32421875,64218.2265625,64218.2265625,64218.2265625,0,45.54044976574152,32.90028579292155,49.633227356319935,49.902598711099046,64281.49888392857,64281.38197544643,64306.32570684524,64323.33997395833,64235.95843416283,64314.28226123935,64248.481689653505,64355.95893420155,64256.69247948892,64373.242572669435,64273.43737524723,64218.2265625,64398.5859375
2024-06-23 14:15:00,64219.67578125,64238.24609375,64179.56640625,64238.24609375,64238.24609375,56816640,43.774328210013614,34.85417460953694,47.33183497760492,51.86826812231592,64269.30022321428,64278.779296875,64298.84523809524,64319.45625,64225.52589500427,64313.633471484536,64243.925122265464,64346.17707307284,64251.513403117635,64371.32451812232,64267.58798187769,64218.2265625,64398.5859375
2024-06-23 14:30:00,64239.19921875,64258.15234375,64239.19921875,64256.4609375,64256.4609375,10739200,35.72173786406198,35.35388093547323,43.599480775909804,52.31590624807179,64259.259486607145,64277.08649553572,64292.62872023809,64315.78854166667,64223.53774874308,64312.44037647119,64241.732614600245,64336.228201014004,64249.02923946218,64368.10444791474,64263.4726354186,64218.2265625,64398.5859375
2024-06-23 14:45:00,64255.3984375,64255.3984375,64155.59375,64159.92578125,64159.92578125,84214784,36.31954339712607,47.034190038263155,47.17505157538576,57.208281393121766,64234.61328125,64270.47377232143,64281.87090773809,64307.833203125,64198.29373785287,64317.50796235969,64223.439582283165,64329.04595931348,64234.6958561627,64365.04148451812,64250.624921731884,64159.92578125,64395.3359375
2024-06-23 15:00:00,64162.37109375,64162.37109375,64096.31640625,64136.26171875,64136.26171875,75906048,50.695063121792344,59.06838215471295,51.81575947769051,64.32733688534927,64218.181919642855,64260.51953125,64270.361607142855,64300.38776041667,64167.48685652106,64319.58791340471,64201.45114909529,64322.17736662055,64218.54584766516,64364.71509730202,64236.06042353132,64136.26171875,64395.3359375
2024-06-23 15:15:00,64127.45703125,64154.09765625,64069.8203125,64090.9609375,64090.9609375,78386176,64.42858022673103,73.41377013660963,64.18327333513741,72.78945562609074,64193.14174107143,64246.033203125,64260.111235119046,64290.556640625,64128.713160844694,64319.44697326161,64172.61943298839,64324.294508454186,64195.927961783906,64363.34609625109,64217.76718499891,64090.9609375,64395.3359375
2024-06-23 15:30:00,64101.5234375,64121.81640625,64088.53125,64100.109375,64100.109375,47736320,66.85260017611536,81.84241121275468,70.8930594294514,79.34457176482887,64171.45591517857,64232.613002232145,64249.142671130954,64281.83541666667,64104.60331500246,64314.4554134449,64150.77059101939,64320.035730560405,64178.2496117015,64361.1799884315,64202.49084490184,64090.9609375,64395.3359375
2024-06-23 15:45:00,64105.42578125,64105.42578125,64042.3984375,64060.29296875,64060.29296875,87053824,74.6347099023574,90.89717484479803,80.43877923625948,87.9767300846837,64148.89397321428,64215.19642857143,64237.21930803572,64272.232421875,64074.25926331193,64306.09360341622,64124.29925372663,64317.65808727198,64156.780528799456,64360.20915195969,64184.25569179031,64060.29296875,64395.3359375
2024-06-23 16:00:00,64053.359375,64090.0546875,64032.89453125,64090.0546875,64090.0546875,57460224,65.52742147564126,90.89885702885498,86.03446018595307,92.90206495503391,64127.72377232143,64198.511997767855,64228.427455357145,64263.756640625,64062.196350845785,64289.41085479671,64107.613140739,64314.4619155431,64142.39299517119,64356.658705580034,64170.85457566996,64060.29296875,64395.3359375
2024-06-23 16:15:00,64108.84765625,64137.9140625,64057.984375,64065.015625,64065.015625,59421184,36.25421983910058,89.39887583711302,92.15789977761912,98.27993226981697,64100.37444196428,64179.81696428572,64218.18247767857,64254.33893229167,64064.12022212518,64269.21584012283,64090.418088448605,64310.34037745619,64126.02457790096,64352.61886456149,64156.05900002185,64060.29296875,64395.3359375
2024-06-23 16:30:00,64062.84765625,64083.12890625,64062.84765625,64078.97265625,64078.97265625,25639936,25.369548515010088,81.42090281199397,96.59943759144642,99.59337880625986,64088.80970982143,64161.71149553572,64209.91908482143,64243.79348958333,64063.44016130642,64243.13239834771,64080.29059272372,64306.51852241287,64113.31964722998,64343.38686838959,64144.20011077707,64060.29296875,64387.0078125
2024-06-23 16:45:00,64079.71484375,64079.71484375,63909.734375,63909.734375,63909.734375,117193216,66.26626070378104,101.26849500535515,115.3360793073358,113.12771907988053,64056.44866071428,64137.31529017857,64192.49590773809,64227.884375,63990.182400010504,64238.583785183924,64036.04679517322,64307.83198704543,64077.159828430755,64341.01209407988,64114.75665592012,63909.734375,64385.83984375
2024-06-23 17:00:00,63895.78125,63995.4140625,63895.78125,63995.4140625,63995.4140625,115402752,67.79534962826983,100.61108854842847,120.49777471793607,116.7298655210873,64042.799107142855,64117.970424107145,64178.28850446428,64214.87018229167,63975.00375751458,64218.581512655575,64017.359335558715,64298.78627918222,64057.790729746346,64331.60004781276,64098.14031677058,63909.734375,64377.95703125
2024-06-23 17:15:00,64009.3984375,64122.5703125,64009.3984375,64028.57421875,64028.57421875,123502592,62.93395670349429,95.30628076524532,121.97727082672021,117.32505749534205,64032.579799107145,64102.017857142855,64165.935267857145,64203.22408854167,63969.645842403654,64197.3241379081,64006.71157637761,64287.912538683864,64043.957997030426,64320.54914603701,64085.89903104633,63909.734375,64332.44921875
2024-06-23 17:30:00,64033.53515625,64130.99609375,64033.53515625,64062.11328125,64062.11328125,87547904,63.07116466270282,89.62736265950426,119.67929286209858,118.39559851568298,64032.83984375,64090.866908482145,64154.41090029762,64195.087239583336,63969.7686790873,64180.49427114165,64001.23954582264,64274.09019315972,64034.73160743552,64313.48283809902,64076.69164106765,63909.734375,64332.44921875
2024-06-23 17:45:00,64065.67578125,64083.98828125,64059.57421875,64078.1640625,64078.1640625,18015232,61.411697031677754,78.95477036373964,114.18614032036326,117.4050732159693,64031.14118303572,64079.43247767857,64142.72172619047,64186.677734375,63969.72948600404,64158.38724804231,64000.477707314836,64256.90786651084,64028.53558587011,64304.08280759097,64069.27266115903,63909.734375,64332.44921875
2024-06-23 18:00:00,64078.2734375,64088.4609375,64055.71484375,64061.87890625,64061.87890625,24943616,61.13414680274275,60.32268148040127,107.26122085380568,117.13069925728485,64030.693080357145,64065.53376116072,64130.10900297619,64178.38424479167,63969.5589335544,64125.85644264112,64005.21107968032,64237.370223829996,64022.847782122386,64295.514944048955,64061.25354553438,63909.734375,64332.44921875
2024-06-23 18:15:00,64050.86328125,64077.83984375,64038.6640625,64046.40234375,64046.40234375,23838720,58.00663823298373,53.951797298485154,98.048025821783,118.07025969407229,64026.04017857143,64057.42494419643,64116.48772321428,64170.77486979167,63968.033540338445,64111.37674149491,64003.473146897944,64214.53574903606,64018.4396973925,64288.845129485744,64052.70461009759,63909.734375,64332.44921875
2024-06-23 18:30:00,64039.78125,64084.83984375,64035.828125,64084.83984375,64084.83984375,11143168,30.92654234548773,49.75928303059771,93.2151872243311,117.21260095070257,64051.05524553572,64053.751953125,64108.56194196428,64164.26419270833,64020.12870319023,64103.511236155595,64003.992670094405,64201.77712918862,64015.34675473995,64281.476793659036,64047.05159175763,63909.734375,64332.44921875
2024-06-23 18:45:00,64080.0,64093.69921875,64060.40234375,64083.97265625,64083.97265625,18242560,20.840448950621226,49.3909952151353,86.00610067237807,116.87581756314978,64063.70647321428,64053.25279017857,64099.88244047619,64158.646484375,64042.86602426366,64102.64378539371,64003.861794963435,64185.88854114857,64013.87633980381,64275.52230193815,64041.77066681185,63909.734375,64332.44921875
2024-06-23 19:00:00,64082.7109375,64119.52734375,64082.7109375,64116.1796875,64116.1796875,15313920,22.46745973131952,50.73227116791307,78.8089102391883,114.98301664669637,64076.22154017857,64054.400669642855,64093.41908482143,64153.331770833334,64053.75408044725,64105.13294081077,64003.66839847494,64172.22799506062,64014.61017458224,64268.314787480034,64038.348754186634,63909.734375,64332.44921875
2024-06-23 19:15:00,64115.95703125,64132.6171875,64109.66015625,64116.5078125,64116.5078125,6600704,25.91647008395389,53.38955483427926,73.71579522998346,112.03410475048757,64083.9921875,64058.416015625,64088.57533482143,64147.423046875,64058.075717416046,64111.80557045928,64005.02646079072,64162.29113005141,64014.859539591445,64259.45715162549,64035.38894212452,63909.734375,64332.44921875
2024-06-23 19:30:00,64114.42578125,64114.42578125,64069.76953125,64084.203125,64084.203125,5905408,25.790333925319914,53.14515900370144,65.25648850445741,109.36341200607532,64084.85491071428,64057.998046875,64081.239955357145,64140.630078125,64059.064576788965,64111.1432058787,64004.8528878713,64146.4964438616,64015.98346685269,64249.99349013108,64031.26666611893,63909.734375,64332.44921875
2024-06-23 19:45:00,64085.7421875,64097.37109375,64076.6875,64097.37109375,64097.37109375,28105728,23.94316018749906,54.1674871022471,51.73044986421137,105.13803160573704,64089.92522321428,64060.30915178572,64073.66424851191,64133.73828125,64065.982063026786,64114.476638887965,64006.14166468347,64125.39469837612,64021.9337986477,64238.87631285574,64028.60024964426,63909.734375,64332.44921875
2024-06-23 20:00:00,64101.83984375,64109.27734375,64065.59765625,64065.59765625,64065.59765625,9979904,18.63957192878039,53.93042565367965,47.81270867235342,99.46900770011078,64092.66741071428,64059.353794642855,64069.17243303572,64125.136979166666,64074.0278387855,64113.28422029653,64005.42336898918,64116.98514170807,64021.35972436336,64224.60598686678,64025.66797146655,63909.734375,64332.44921875
2024-06-23 20:15:00,64065.62109375,64068.16015625,63976.66015625,63976.66015625,63976.66015625,31501312,47.97426248213694,41.084073997182955,49.27761538469741,95.45575150478663,64077.213169642855,64064.13420758928,64061.572358630954,64113.467447916664,64029.23890716072,64105.218281586465,64023.0501335921,64110.849974015655,64012.29474324625,64208.92319942145,64018.01169641188,63909.734375,64332.44921875
2024-06-23 20:30:00,63973.515625,63973.515625,63689.94921875,63784.37890625,63784.37890625,390025216,120.20333419965647,84.26248085154555,77.47978888299713,104.15104489282717,64034.4140625,64049.060267857145,64046.97321428572,64095.1984375,63914.21072830034,64133.32274870869,63964.7977870056,64124.45300316872,63969.49342540272,64199.34948239283,63991.04739260718,63784.37890625,64266.2421875
2024-06-23 20:45:00,63776.7890625,63803.0078125,63707.6875,63707.6875,63707.6875,115540992,164.78253219126557,124.36390914323825,106.07087400447435,121.84343278025521,63976.05803571428,64026.13978794643,64028.286458333336,64077.07864583333,63811.275503523015,64150.50369708967,63901.775878803186,64134.35733233781,63922.215584328864,64198.922078613585,63955.23521305308,63707.6875,64266.2421875
2024-06-23 21:00:00,63678.265625,63745.9296875,63554.99609375,63605.07421875,63605.07421875,140205056,201.43494342560555,166.9050282603831,140.22071431975957,144.19368425982478,63902.99609375,63993.494140625,64006.609375,64055.039713541664,63701.56115032439,64160.399168885386,63826.589112364614,64146.83008931976,63866.38866068024,64199.23339780149,63910.84602928184,63605.07421875,64256.4609375
2024-06-23 21:15:00,63644.20703125,63712.20703125,63523.5625,63694.21875,63694.21875,249962496,196.8423139190768,182.71708734102023,154.33737631295728,153.58129509226507,63847.28404017857,63966.06947544643,63987.760044642855,64036.45,63650.441726259494,64148.78656278745,63783.352388105406,64142.09742095581,63833.4226683299,64190.03129509226,63882.868704907734,63605.07421875,64256.4609375
2024-06-23 21:30:00,63720.2265625,63804.3359375,63707.671875,63801.30859375,63801.30859375,123248640,163.05915537183856,185.45761810941138,158.41160598713395,155.41756373114535,63804.98939732143,63947.457310267855,63975.20256696428,64022.552734375,63641.93024194959,64132.914928377264,63761.999692158446,64133.61417295142,63816.790960977145,64177.97029810614,63867.13517064386,63605.07421875,64256.4609375
